Datetime,Open,High,Low,Close,% Change,Volume
2024-03-21 13:30:00,173.35,173.58,171.82,172.25,-0.63%,7539988
2024-03-21 14:30:00,172.26,173.26,171.8,173.1,0.48%,6755584
2024-03-21 15:30:00,173.1,173.36,172.76,172.77,-0.19%,4729829
2024-03-22 09:30:00,166.8,170.02,166.3,169.32,1.51%,29563107
2024-03-22 10:30:00,169.33,170.73,168.7,170.68,0.79%,11807350
2024-03-22 11:30:00,170.68,170.69,168.71,169.37,-0.76%,8480748
2024-03-22 12:30:00,169.38,170.46,169.3,170.39,0.60%,6585506
2024-03-22 13:30:00,170.4,170.98,170.11,170.9,0.29%,6117863
2024-03-22 14:30:00,170.92,171.2,170.24,170.62,-0.18%,5610880
2024-03-22 15:30:00,170.64,171.15,170.49,170.78,0.08%,4208041
2024-03-25 09:30:00,168.73,175.24,168.73,170.57,1.09%,25717203
2024-03-25 10:30:00,170.59,171.28,169.55,171.18,0.35%,12238562
2024-03-25 11:30:00,171.18,172.64,170.88,172.33,0.67%,8679548
2024-03-25 12:30:00,172.34,173.08,172.1,172.27,-0.04%,7340495
2024-03-25 13:30:00,172.26,173.6,172.17,173.32,0.62%,7450889
2024-03-25 14:30:00,173.32,173.72,171.93,171.98,-0.77%,6135414
2024-03-25 15:30:00,171.97,172.81,171.88,172.64,0.39%,4172079
2024-03-26 09:30:00,178.6,183.32,177.63,182.24,2.04%,43728498
2024-03-26 10:30:00,182.21,184.25,181.38,181.87,-0.19%,18572175
2024-03-26 11:30:00,181.87,182.28,179.79,180.52,-0.74%,15271903
2024-03-26 12:30:00,180.5,181.0,178.85,179.3,-0.66%,9668303
2024-03-26 13:30:00,179.3,179.88,178.71,179.02,-0.16%,7137225
2024-03-26 14:30:00,179.02,179.6,178.44,178.52,-0.28%,7294304
2024-03-26 15:30:00,178.55,178.58,177.38,177.69,-0.48%,6656129
2024-03-27 09:30:00,181.32,181.58,176.01,177.75,-1.97%,27545976
2024-03-27 10:30:00,177.73,179.45,177.24,179.04,0.74%,11109929
2024-03-27 11:30:00,179.06,180.75,178.26,180.65,0.89%,10015515
2024-03-27 12:30:00,180.64,181.91,179.65,179.85,-0.44%,10967543
2024-03-27 13:30:00,179.86,180.58,179.43,180.45,0.33%,6548483
2024-03-27 14:30:00,180.45,180.79,179.35,179.75,-0.39%,6869910
2024-03-27 15:30:00,179.76,180.18,179.13,179.91,0.08%,5130886
2024-03-28 09:30:00,177.46,179.57,175.7,176.91,-0.31%,24062190
2024-03-28 10:30:00,176.91,177.85,176.3,176.63,-0.16%,11360889
2024-03-28 11:30:00,176.61,177.63,176.01,177.46,0.48%,8928216
2024-03-28 12:30:00,177.44,177.98,176.97,177.16,-0.16%,7012787
2024-03-28 13:30:00,177.14,177.41,176.39,176.64,-0.28%,6500874
2024-03-28 14:30:00,176.63,176.94,175.8,175.86,-0.44%,7107024
2024-03-28 15:30:00,175.86,176.0,175.3,175.79,-0.04%,6751175
2024-04-01 09:30:00,176.16,176.39,171.6,171.73,-2.52%,23947033
2024-04-01 10:30:00,171.74,172.19,170.21,172.11,0.21%,15778216
2024-04-01 11:30:00,172.09,172.43,170.89,172.28,0.11%,8095873
2024-04-01 12:30:00,172.29,173.28,171.74,171.89,-0.23%,7020081
2024-04-01 13:30:00,171.86,173.11,171.75,172.94,0.63%,5705376
2024-04-01 14:30:00,172.92,174.09,172.59,173.96,0.60%,7463119
2024-04-01 15:30:00,173.95,175.29,173.19,175.12,0.67%,8080117
2024-04-02 09:30:00,164.69,167.19,163.43,165.57,0.54%,45944518
2024-04-02 10:30:00,165.58,165.87,163.9,165.67,0.05%,18110912
2024-04-02 11:30:00,165.67,166.65,165.11,166.26,0.36%,11561980
2024-04-02 12:30:00,166.26,167.69,166.0,166.73,0.29%,10328349
2024-04-02 13:30:00,166.73,167.06,165.9,165.96,-0.46%,7842816
2024-04-02 14:30:00,165.96,166.19,165.26,166.07,0.06%,9287165
2024-04-02 15:30:00,166.06,167.02,165.81,166.6,0.33%,7624184
2024-04-03 09:30:00,164.05,167.39,163.28,167.23,1.94%,28452113
2024-04-03 10:30:00,167.26,168.53,166.5,167.74,0.28%,14697502
2024-04-03 11:30:00,167.74,168.46,167.05,168.16,0.25%,9160986
2024-04-03 12:30:00,168.18,168.82,167.67,167.71,-0.28%,7548281
2024-04-03 13:30:00,167.72,168.27,167.35,168.08,0.21%,6305017
2024-04-03 14:30:00,168.09,168.56,167.32,167.52,-0.34%,6905111
2024-04-03 15:30:00,167.5,168.44,167.12,168.39,0.53%,5745474
2024-04-04 09:30:00,170.0,170.74,168.01,170.1,0.06%,20654187
2024-04-04 10:30:00,170.1,172.05,169.96,171.86,1.04%,14602418
2024-04-04 11:30:00,171.84,175.68,171.84,175.45,2.10%,24235039
2024-04-04 12:30:00,175.45,177.19,175.33,175.93,0.27%,18530524
2024-04-04 13:30:00,175.93,176.32,173.31,173.47,-1.40%,14591713
2024-04-04 14:30:00,173.45,173.45,170.76,170.88,-1.48%,16685229
2024-04-04 15:30:00,170.88,172.24,170.85,171.21,0.19%,8411932
2024-04-05 09:30:00,168.95,170.86,167.12,169.1,0.09%,24109286
2024-04-05 10:30:00,169.12,170.56,161.31,161.37,-4.58%,35832522
2024-04-05 11:30:00,161.35,168.09,160.52,167.08,3.55%,33509094
2024-04-05 12:30:00,167.09,169.0,166.58,167.8,0.43%,10851922
2024-04-05 13:30:00,167.82,168.18,164.25,164.28,-2.11%,11943395
2024-04-05 14:30:00,164.35,165.44,164.0,165.09,0.45%,9285106
2024-04-05 15:30:00,165.07,165.69,164.85,164.85,-0.13%,6992447
2024-04-08 09:30:00,168.09,173.16,167.79,171.49,2.02%,34596513
2024-04-08 10:30:00,171.46,174.5,170.86,173.65,1.28%,19988163
2024-04-08 11:30:00,173.65,173.74,172.26,173.19,-0.27%,12411967
2024-04-08 12:30:00,173.2,173.99,172.16,173.8,0.35%,10201723
2024-04-08 13:30:00,173.82,174.4,173.35,173.89,0.04%,9209623
2024-04-08 14:30:00,173.88,174.0,172.85,173.33,-0.31%,7396057
2024-04-08 15:30:00,173.32,173.44,172.55,172.99,-0.19%,6713614
2024-04-09 09:30:00,172.98,179.22,171.92,177.14,2.40%,38534303
2024-04-09 10:30:00,177.16,177.29,174.91,175.06,-1.18%,19330662
2024-04-09 11:30:00,175.07,175.82,174.34,175.39,0.19%,10152558
2024-04-09 12:30:00,175.39,175.43,174.27,175.39,0.00%,7607076
2024-04-09 13:30:00,175.38,176.48,175.27,176.02,0.36%,8713931
2024-04-09 14:30:00,176.02,176.1,174.75,175.97,-0.03%,6993827
2024-04-09 15:30:00,175.96,177.0,175.88,177.0,0.59%,6772251
2024-04-10 09:30:00,173.07,174.93,170.72,172.14,-0.54%,29727090
2024-04-10 10:30:00,172.13,173.09,171.11,172.47,0.20%,11723015
2024-04-10 11:30:00,172.46,172.48,170.86,171.41,-0.61%,8092570
2024-04-10 12:30:00,171.42,172.08,170.47,171.4,-0.01%,9608981
2024-04-10 13:30:00,171.37,171.8,170.54,170.8,-0.33%,7503971
2024-04-10 14:30:00,170.79,176.88,170.01,171.43,0.37%,8486909
2024-04-10 15:30:00,171.47,172.14,170.97,171.75,0.16%,6302575
2024-04-11 09:30:00,172.47,174.17,168.51,169.35,-1.81%,25670244
2024-04-11 10:30:00,169.36,171.09,169.12,170.51,0.68%,12999339
2024-04-11 11:30:00,170.52,172.49,170.4,172.08,0.92%,11559257
2024-04-11 12:30:00,172.09,174.29,171.88,173.84,1.02%,11448297
2024-04-11 13:30:00,173.85,175.19,173.78,174.96,0.64%,11754921
2024-04-11 14:30:00,174.97,175.29,174.01,174.93,-0.02%,10267391
2024-04-11 15:30:00,174.93,175.88,174.53,174.6,-0.19%,7293139
2024-04-12 09:30:00,172.32,173.81,171.71,171.92,-0.23%,19577662
2024-04-12 10:30:00,171.92,172.64,171.29,172.49,0.33%,9702448
2024-04-12 11:30:00,172.51,172.95,171.43,171.56,-0.55%,6703861
2024-04-12 12:30:00,171.54,171.8,170.36,170.6,-0.55%,7520044
2024-04-12 13:30:00,170.59,171.78,170.51,171.3,0.42%,6074790
2024-04-12 14:30:00,171.31,171.55,170.67,171.07,-0.14%,5055516
2024-04-12 15:30:00,171.07,171.4,170.83,171.06,0.00%,4466963
2024-04-15 09:30:00,169.68,170.69,164.64,166.07,-2.13%,29921374
2024-04-15 10:30:00,166.1,166.39,164.4,166.3,0.12%,12788735
2024-04-15 11:30:00,166.31,166.94,164.75,164.77,-0.93%,9203764
2024-04-15 12:30:00,164.77,164.83,162.9,162.97,-1.09%,10776147
2024-04-15 13:30:00,162.98,163.49,162.5,162.53,-0.28%,8908224
2024-04-15 14:30:00,162.53,163.35,161.61,161.91,-0.38%,11282727
2024-04-15 15:30:00,161.93,162.52,161.38,161.45,-0.30%,8574824
2024-04-16 09:30:00,156.02,157.8,153.75,155.56,-0.29%,38351202
2024-04-16 10:30:00,155.54,158.19,154.86,158.02,1.59%,14656370
2024-04-16 11:30:00,158.01,158.18,156.38,156.88,-0.71%,9228598
2024-04-16 12:30:00,156.87,157.99,156.73,156.73,-0.09%,7454988
2024-04-16 13:30:00,156.8,157.83,155.51,155.84,-0.61%,10353475
2024-04-16 14:30:00,155.8,157.38,155.69,157.33,0.99%,7243796
2024-04-16 15:30:00,157.32,157.68,156.78,157.08,-0.15%,6338233
2024-04-17 09:30:00,157.62,157.71,153.78,154.86,-1.75%,24995934
2024-04-17 10:30:00,154.87,156.34,154.14,155.85,0.63%,11793018
2024-04-17 11:30:00,155.87,156.61,155.35,155.65,-0.14%,8618435
2024-04-17 12:30:00,155.63,157.26,154.75,157.17,0.99%,9292436
2024-04-17 13:30:00,157.17,158.0,156.75,157.05,-0.08%,9294652
2024-04-17 14:30:00,157.07,158.33,156.21,156.24,-0.53%,9202942
2024-04-17 15:30:00,156.26,156.58,155.3,155.43,-0.53%,5633897
2024-04-18 09:30:00,151.45,152.1,148.7,151.26,-0.13%,34312166
2024-04-18 10:30:00,151.28,152.2,150.73,150.88,-0.27%,12446849
2024-04-18 11:30:00,150.85,151.04,149.77,150.48,-0.25%,10636886
2024-04-18 12:30:00,150.49,150.99,149.51,150.87,0.26%,9597411
2024-04-18 13:30:00,150.88,150.94,149.42,150.5,-0.26%,9857402
2024-04-18 14:30:00,150.52,151.41,149.96,150.67,0.10%,8198626
2024-04-18 15:30:00,150.67,150.98,149.81,149.84,-0.55%,5958315
2024-04-19 09:30:00,148.94,150.93,148.1,149.52,0.39%,26773639
2024-04-19 10:30:00,149.5,150.78,148.83,149.96,0.31%,13604575
2024-04-19 11:30:00,149.95,150.09,148.02,148.19,-1.18%,9438158
2024-04-19 12:30:00,148.17,149.67,147.81,148.91,0.50%,8880497
2024-04-19 13:30:00,148.93,149.33,147.66,147.72,-0.81%,6588926
2024-04-19 14:30:00,147.7,147.99,146.64,147.22,-0.33%,9230390
2024-04-19 15:30:00,147.2,147.25,146.22,147.02,-0.12%,7819742
2024-04-22 09:30:00,140.6,144.44,138.8,141.24,0.45%,40381924
2024-04-22 10:30:00,141.24,147.05,139.61,140.16,-0.76%,17355468
2024-04-22 11:30:00,140.16,142.83,139.96,142.13,1.41%,12884527
2024-04-22 12:30:00,142.13,142.73,141.53,142.17,0.03%,9213473
2024-04-22 13:30:00,142.15,143.34,141.82,141.89,-0.18%,8546359
2024-04-22 14:30:00,141.88,142.58,141.46,142.35,0.33%,7400265
2024-04-22 15:30:00,142.37,142.48,141.65,142.03,-0.24%,7025584
2024-04-23 09:30:00,143.04,145.76,141.11,144.76,1.20%,28785535
