security,ticker,McapRank,TurnRank,VolatilityRank,PriceRank,LitVol,OrderVol,Hidden,TradesForHidden,HiddenVol,TradeVolForHidden,Cancels,LitTrades,OddLots,TradesForOddLots,OddLotVol,TradeVolForOddLots,Cancel_to_Trade,Trade_to_Order_Volume,Hidden_Rate,Hidden_Volume,Oddlot_Rate,Oddlot_Volume,date,qtr
Stock,MSFT,10,5,2,10,9870.189,449701.702,48259,298624,1989.433,11859.622,5304859,249100,242875,297288,4575.074,11756.519,21.29610197,2.194830252,16.16045596,16.77484325,81.69687307,38.91520951,30/5/2023,30/6/2023
Stock,MSFT,10,5,2,10,10456.667,307974.578,53101,301558,3042.518,13499.185,4567513,247535,238033,300475,4720.143,13449.007,18.45198861,3.395301998,17.60888453,22.53853103,79.2189034,35.09659115,31/5/2023,30/6/2023
Stock,MSFT,10,4,2,10,7994.097,326423.503,39271,228867,1760.53,9754.627,4399654,188667,183091,227805,3734.17,9710.19,23.31967965,2.448995531,17.15887393,18.04815294,80.37180922,38.45619911,1/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7785.829,298813.676,27463,208763,1419.024,9204.853,4214557,180097,164441,207465,3215.521,9147.838,23.4015947,2.605579873,13.1551089,15.41604195,79.2620442,35.15061154,2/6/2023,30/6/2023
Stock,MSFT,10,3,1,10,7477.732,332038.974,29608,208958,1305.892,8783.624,4150650,178336,167891,207868,3269.109,8742.578,23.27432487,2.252064542,14.16935461,14.8673486,80.76808359,37.39296349,5/6/2023,30/6/2023
Stock,MSFT,10,3,1,10,6782.029,332774.22,25851,182498,1239.659,8021.688,3965872,155720,142982,181505,2955.453,7948.921,25.46796815,2.038027165,14.16508674,15.45384213,78.7757913,37.1805557,6/6/2023,30/6/2023
Stock,MSFT,10,5,2,10,14717.584,423643.202,53069,363871,2433.254,17150.838,5735374,309050,273266,361978,5868.385,16996.478,18.55807798,3.474051733,14.58456431,14.18737673,75.49243324,34.52706496,7/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7551.979,314556.724,29939,207722,1590.577,9142.556,4258179,176702,164522,206537,3517.858,9093.051,24.09808038,2.400832163,14.41301355,17.39750897,79.65739795,38.68732288,8/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7458.093,359203.69,28162,204303,1462.814,8920.907,4910108,175373,160661,203496,3272.219,8871.721,27.99808408,2.076285185,13.78442803,16.39759276,78.9504462,36.88370047,9/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7232.256,290102.369,24346,215054,1112.576,8344.832,4079907,189916,174134,214253,3196.726,8317.051,21.48269235,2.493001358,11.32087755,13.33251526,81.27494131,38.43581096,12/6/2023,30/6/2023
Stock,MSFT,10,3,3,10,7190.737,307889.146,31977,190815,2000.661,9191.398,3977274,157872,147207,189745,3314.703,9135.651,25.1930298,2.335495451,16.7581165,21.76666705,77.58149095,36.28316143,13/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,9868.789,385603.141,33348,293779,1633.364,11502.153,5318737,259489,240538,292813,4535.093,11464.015,20.49696519,2.559312399,11.35138999,14.20050664,82.14730903,39.55937776,14/6/2023,30/6/2023
Stock,MSFT,10,5,3,10,13292.396,372276.765,46610,359727,3744.771,17037.167,4929766,311827,287778,358340,5913.226,16966.137,15.8092981,3.570568257,12.95704798,21.98000994,80.30864542,34.85310769,15/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,9809.827,365235.238,32738,267347,2731.275,12541.102,5197958,232646,209816,265338,4396.012,12432.513,22.3427783,2.685892811,12.24550865,21.77858852,79.07499114,35.35899782,16/6/2023,30/6/2023
Stock,MSFT,10,3,2,10,8005.19,284913.44,29401,213436,1817.248,9822.438,3884412,182874,165546,212227,3400.302,9778.066,21.24091998,2.809691954,13.77508949,18.50098723,78.00421247,34.77479084,20/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7569.07,333129.205,28587,225502,1191.083,8760.153,4385281,196099,182926,224631,3357.098,8722.08,22.36258727,2.272112408,12.67704943,13.59660043,81.4339962,38.48964926,21/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7848.608,321921.457,21192,212919,1088.912,8937.52,4439633,190852,170497,211914,3383.573,8880.436,23.26217698,2.438050596,9.953080749,12.18360351,80.45575092,38.1014288,22/6/2023,30/6/2023
Stock,MSFT,10,2,2,10,6862.846,304417.938,24926,192684,1295.466,8158.312,4139447,166301,154037,191154,3068.356,8051.426,24.8912935,2.25441577,12.93620643,15.87909362,80.58267156,38.10947278,23/6/2023,30/6/2023
Stock,MSFT,10,3,3,10,7637.817,349089.137,29553,216002,1401.195,9039.012,4868378,185925,172153,215466,3369.161,9005.88,26.18463359,2.187927435,13.68181776,15.5016389,79.89798855,37.41068058,26/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,7808.182,347223.478,26348,189497,2362.733,10170.915,4476417,161892,144531,188175,3240.982,10109.873,27.65063746,2.248748283,13.9041779,23.23028951,76.8066959,32.0575936,27/6/2023,30/6/2023
Stock,MSFT,10,3,3,10,7048.033,422183.232,25223,187652,1020.792,8068.825,5397769,161918,149443,187111,3150.264,8045.287,33.33643573,1.669425137,13.4413702,12.65106134,79.86863413,39.15663916,28/6/2023,30/6/2023
Stock,MSFT,10,3,2,10,6088.413,334921.729,20805,153713,1240.082,7328.495,4412303,132293,119070,153072,2604.914,7294.709,33.35250542,1.81786145,13.53496451,16.92137335,77.7869238,35.70963557,29/6/2023,30/6/2023
Stock,MSFT,10,4,2,10,8695.789,357784.479,26160,205960,1221.512,9917.301,4182260,178615,155505,204726,3451.194,9862.825,23.41494275,2.430454508,12.70149544,12.3169802,75.95762141,34.99194196,30/6/2023,30/6/2023
Stock,MSFT,10,4,1,10,4613.074,246714.289,14199,123741,667.9,5280.974,2936135,108834,98114,122996,1985.379,5227.94,26.97810427,1.869804144,11.47477392,12.64728817,79.77007382,37.97631572,3/7/2023,30/9/2023
Stock,MSFT,10,3,1,10,6435.771,295423.482,21205,180937,866.581,7302.352,4029101,158032,144533,179157,2884.582,7226.332,25.4954756,2.178489996,11.71954879,11.86714911,80.67393404,39.91765117,5/7/2023,30/9/2023
Stock,MSFT,10,4,2,10,9200.21,345906.38,30079,234029,1204.981,10405.191,4614724,202809,183121,232819,3839.864,10352.789,22.75403952,2.659739898,12.85268065,11.5805755,78.65380403,37.09014064,6/7/2023,30/9/2023
Stock,MSFT,10,3,1,10,6904.847,276038.207,19286,166929,1044.719,7949.566,3349712,147170,129952,166444,2857.967,7932.188,22.76083441,2.501409886,11.55341493,13.14183693,78.07550888,36.02999576,7/7/2023,30/9/2023
Stock,MSFT,10,5,3,10,13066.639,441002.494,41476,305335,1920.162,14986.801,5506523,262628,230066,303982,5393.934,14883.647,20.96700656,2.962939933,13.58376865,12.81235402,75.68408656,36.24067408,10/7/2023,30/9/2023
Stock,MSFT,10,4,1,10,9361.279,355534.771,24759,235884,1119.199,10480.478,5107016,210537,184570,235157,3808.312,10432.203,24.25709495,2.633013636,10.49626087,10.6788927,78.48798888,36.50534791,11/7/2023,30/9/2023
Stock,MSFT,10,4,2,10,9808.095,481058.725,29782,243894,1231.44,11039.535,5837183,212581,189853,242273,4080.334,10919.736,27.45862989,2.038856067,12.2110425,11.15481766,78.36325137,37.36659934,12/7/2023,30/9/2023
Stock,MSFT,10,3,2,10,7428.951,423754.816,26423,192077,1218.785,8647.736,5046089,164779,149410,191151,3214.501,8577.98,30.62337434,1.753124854,13.75646225,14.0936888,78.16333684,37.47386914,13/7/2023,30/9/2023
Stock,MSFT,10,5,4,10,9509.547,616539.768,29583,255031,1376.078,10885.625,7328920,224320,204285,253842,4196.469,10803.426,32.67171897,1.542406102,11.5997663,12.64124017,80.47722599,38.84387231,14/7/2023,30/9/2023
Stock,MSFT,10,3,2,10,6546.553,295387.692,25212,183283,1175.692,7722.245,4015640,157331,147269,182397,3154.708,7687.094,25.52351412,2.21625788,13.75577659,15.22474358,80.74091131,41.03901943,17/7/2023,30/9/2023
Stock,MSFT,10,8,6,10,21593.541,462593.493,110329,522505,5815.757,27409.298,5739013,410359,400364,520509,9437.189,27301.278,13.98534698,4.667930122,21.11539603,21.21819027,76.91778624,34.56683969,18/7/2023,30/9/2023
Stock,MSFT,10,6,5,10,12639.869,376252.063,60273,321617,2583.164,15223.033,4976328,260058,245180,320251,5467.041,15162.616,19.1354544,3.359415201,18.74061384,16.96878671,76.55869927,36.05605392,19/7/2023,30/9/2023
Stock,MSFT,10,5,3,10,12385.964,356032.05,41943,296765,2157.213,14543.177,4579974,253462,219343,295238,4572.889,14433.153,18.06966725,3.478890173,14.13340522,14.83316197,74.29362074,31.68322958,20/7/2023,30/9/2023
Stock,MSFT,10,8,5,10,12346.748,353574.577,69591,304971,6542.683,18889.431,4489213,234652,220977,304193,5277.139,18833.507,19.13136474,3.491978441,22.81889098,34.63673946,72.64368345,28.0199487,21/7/2023,30/9/2023
